,cafe,street,user,time,stars,reviews,sentiment,language,tokenized,cleaned_text
551,The Beacher Cafe,Queen St E,Isabel Santos,4 years ago,5,"(Translated by Google) Excellent breakfast. Very busy place.

(Original)
Excelente breakfast. Lugar bem movimentado.",pos,en,"['translate', 'google', 'excellent', 'breakfast', 'busy', 'place', 'original', 'excelente', 'breakfast', 'lugar', 'bem', 'movimentado']",translate google excellent breakfast busy place original excelente breakfast lugar bem movimentado
552,The Beacher Cafe,Queen St E,Michael Pogorzelski,4 years ago,2,"Food was great but service was terrible. We had to get our own menus because the waitress took too long, they took our waters away after we told them we're going outside, and I never once got a refill on my water. Not relaxing.",neg,en,"['food', 'great', 'service', 'terrible', 'menus', 'waitress', 'take', 'long', 'take', 'water', 'away', 'tell', 'go', 'outside', 'get', 'refill', 'water', 'relax']",food great service terrible menus waitress take long take water away tell go outside get refill water relax
553,The Beacher Cafe,Queen St E,Peeter Leppik,4 years ago,3,"Really good eggs Benny, can't speak for the other items.",neu,en,"['good', 'egg', 'benny', 'speak', 'item']",good egg benny speak item
554,The Beacher Cafe,Queen St E,chris soosai,4 years ago,4,Awesome food,pos,en,"['awesome', 'food']",awesome food
555,The Beacher Cafe,Queen St E,Sylvia Swiekatun,4 years ago,4,"Good food, great service.  Would go again!",pos,en,"['good', 'food', 'great', 'service']",good food great service
556,The Beacher Cafe,Queen St E,Ron “Sniper” Porter,4 years ago,4,Service was very slow..... could've been an off day for them..... short a cook or server.....food was great.,pos,en,"['service', 'slow', 'day', 'short', 'cook', 'server', 'food', 'great']",service slow day short cook server food great
557,The Beacher Cafe,Queen St E,Randy Horman,4 years ago,5,"Feels very much like a beach cafe: laid back, casual, light fare, very reasonable prices, nothing fancy. Usually you can get a table without a wait; Sunday brunch is a bit busy. Food is simple, but good.",pos,en,"['feel', 'like', 'beach', 'cafe', 'lay', 'casual', 'light', 'fare', 'reasonable', 'price', 'fancy', 'usually', 'table', 'wait', 'sunday', 'brunch', 'bit', 'busy', 'food', 'simple', 'good']",feel like beach cafe lay casual light fare reasonable price fancy usually table wait sunday brunch bit busy food simple good
558,The Beacher Cafe,Queen St E,drybreath,4 years ago,5,Nice breakfast place,pos,en,"['nice', 'breakfast', 'place']",nice breakfast place
559,The Beacher Cafe,Queen St E,Lauryn Parrott,4 years ago,3,Great place for kids. Food Poison. We told them the burger wasn’t cooked- they insist it’s the spices makes it pink. Within 20 mins eating- soo sick.,neu,en,"['great', 'place', 'kid', 'food', 'poison', 'tell', 'burger', 'cook', 'insist', 'spice', 'make', 'pink', 'min', 'eat', 'soo', 'sick']",great place kid food poison tell burger cook insist spice make pink min eat soo sick
560,The Beacher Cafe,Queen St E,Iona Moeller,4 years ago,5,Favorite brunch spot,pos,sk,"['favorite', 'brunch', 'spot']",favorite brunch spot
561,The Beacher Cafe,Queen St E,Tay Soto,4 years ago,5,Great for a nice brunch any weekend when visiting The Beaches,pos,en,"['great', 'nice', 'brunch', 'weekend', 'visit', 'beach']",great nice brunch weekend visit beach
562,The Beacher Cafe,Queen St E,P Dwulit (PWD),4 years ago,5,Great solid breakfast spot close to the beach,pos,en,"['great', 'solid', 'breakfast', 'spot', 'close', 'beach']",great solid breakfast spot close beach
563,The Beacher Cafe,Queen St E,Pralad Rao,4 years ago,3,"Cute little place with lots of room. We had a decent Saturday brunch here and it wasn’t too busy. Service was exceptionally fast and responsive. However, the brunch options were a bit limited and the home fries had a weird taste to them. The rest of the food was well prepared.",neu,en,"['cute', 'little', 'place', 'lot', 'room', 'decent', 'saturday', 'brunch', 'busy', 'service', 'exceptionally', 'fast', 'responsive', 'brunch', 'option', 'bit', 'limited', 'home', 'fry', 'weird', 'taste', 'rest', 'food', 'prepare']",cute little place lot room decent saturday brunch busy service exceptionally fast responsive brunch option bit limited home fry weird taste rest food prepare
564,The Beacher Cafe,Queen St E,Marek Wichlacz,4 years ago,3,Expesive lake all Toronto.  Poor choice of food,neu,en,"['expesive', 'lake', 'toronto', 'poor', 'choice', 'food']",expesive lake toronto poor choice food
565,The Beacher Cafe,Queen St E,Berendina Cost Budde,4 years ago,5,"Good service, good food and reasonable prices",pos,en,"['good', 'service', 'good', 'food', 'reasonable', 'price']",good service good food reasonable price
566,The Beacher Cafe,Queen St E,Stewart O,4 years ago,5,"Always great service, good quality of food, but a bit more expensive. Well worth the price for quality of food and service provided.",pos,en,"['great', 'service', 'good', 'quality', 'food', 'bit', 'expensive', 'worth', 'price', 'quality', 'food', 'service', 'provide']",great service good quality food bit expensive worth price quality food service provide
567,The Beacher Cafe,Queen St E,Tom King,4 years ago,4,"Busy on the weekend, but the wait isn't too bad, food not great but always good.",pos,en,"['busy', 'weekend', 'wait', 'bad', 'food', 'great', 'good']",busy weekend wait bad food great good
568,The Beacher Cafe,Queen St E,Ben,4 years ago,5,"An institution, nothing some close for neighborhood feel and atmosphere. Staff are top notch.",pos,en,"['institution', 'close', 'neighborhood', 'feel', 'atmosphere', 'staff', 'notch']",institution close neighborhood feel atmosphere staff notch
569,The Beacher Cafe,Queen St E,Area 416,4 years ago,5,Use to go there a lot it’s a great place,pos,en,"['use', 'lot', 'great', 'place']",use lot great place
570,The Beacher Cafe,Queen St E,Susan Pelletier,4 years ago,5,Friendly polite and cheerful. Eggs benny excellent,pos,en,"['friendly', 'polite', 'cheerful', 'egg', 'benny', 'excellent']",friendly polite cheerful egg benny excellent
571,The Beacher Cafe,Queen St E,Al,4 years ago,5,Great burger. Service was also very good,pos,en,"['great', 'burger', 'service', 'good']",great burger service good
572,The Beacher Cafe,Queen St E,Nancy Smith,4 years ago,4,Great food but owners not so much needs better attitude,pos,en,"['great', 'food', 'owner', 'need', 'well', 'attitude']",great food owner need well attitude
573,The Beacher Cafe,Queen St E,Sanja Kusic,4 years ago,3,"The place is charming, and my friends were happy with their food,  but my mushroom-brie burger was too greasy. P.s The water in the washroom sink is burning hot no matter what you do. It's a big inconvenience for the customers.",neu,en,"['place', 'charming', 'friend', 'happy', 'food', 'mushroom', 'brie', 'burger', 'greasy', 'water', 'washroom', 'sink', 'burn', 'hot', 'matter', 'big', 'inconvenience', 'customer']",place charming friend happy food mushroom brie burger greasy water washroom sink burn hot matter big inconvenience customer
574,The Beacher Cafe,Queen St E,Jennifer Noble,4 years ago,5,"I used to go here a lot in the late ‘70’s:) It’s changed a lot since the Beach Gallery Cafe days, but it’s still good:) We were looking for vegetarian that night and ended up thoroughly enjoying the lamb shank special and a seafood pasta:) Nice atmosphere and friendly:) We’ll be back:)",pos,en,"['lot', 'late', 'change', 'lot', 'beach', 'gallery', 'cafe', 'day', 'good', 'look', 'vegetarian', 'night', 'end', 'thoroughly', 'enjoy', 'lamb', 'shank', 'special', 'seafood', 'pasta', 'nice', 'atmosphere', 'friendly']",lot late change lot beach gallery cafe day good look vegetarian night end thoroughly enjoy lamb shank special seafood pasta nice atmosphere friendly
575,The Beacher Cafe,Queen St E,Conor Moonbat,4 years ago,5,Friendly staff and very flavourful breakfast.,pos,en,"['friendly', 'staff', 'flavourful', 'breakfast']",friendly staff flavourful breakfast
576,The Beacher Cafe,Queen St E,Laurie TenBroeck,4 years ago,4,"Food was good, service was great and the experience was fabulous!",pos,en,"['food', 'good', 'service', 'great', 'experience', 'fabulous']",food good service great experience fabulous
577,The Beacher Cafe,Queen St E,Angela Lin,4 years ago,4,Great place for brunch. Food is always good and staff are really pleasant.  Fast service.  We enjoy coming here.,pos,en,"['great', 'place', 'brunch', 'food', 'good', 'staff', 'pleasant', 'fast', 'service', 'enjoy', 'come']",great place brunch food good staff pleasant fast service enjoy come
578,The Beacher Cafe,Queen St E,Maddie Rolston,4 years ago,4,"This place was pretty good, it looks like just a regular cafe but the food is actually all pretty good. They have a wide menu and most is made in house.
The burger is delicious and I would highly recomend",pos,en,"['place', 'pretty', 'good', 'look', 'like', 'regular', 'cafe', 'food', 'actually', 'pretty', 'good', 'wide', 'menu', 'house', 'burger', 'delicious', 'highly', 'recomend']",place pretty good look like regular cafe food actually pretty good wide menu house burger delicious highly recomend
579,The Beacher Cafe,Queen St E,Danilo de Jesus,4 years ago,4,Good food.,pos,cy,"['good', 'food']",good food
580,The Beacher Cafe,Queen St E,Tony Cutrone,4 years ago,4,Great place for breakfast. Nothing fancy. Great food at a great price. And the hollandaise sauce really is as good as they claim.,pos,en,"['great', 'place', 'breakfast', 'fancy', 'great', 'food', 'great', 'price', 'hollandaise', 'sauce', 'good', 'claim']",great place breakfast fancy great food great price hollandaise sauce good claim
581,The Beacher Cafe,Queen St E,shaik mahmood,5 years ago,4,"Nice, cozy place minutes from beach front.",pos,en,"['nice', 'cozy', 'place', 'minute', 'beach']",nice cozy place minute beach
582,The Beacher Cafe,Queen St E,Ryan Harris,5 years ago,5,Kid friendly spot in the beaches. Food is good and staff is always friendly.,pos,en,"['kid', 'friendly', 'spot', 'beach', 'food', 'good', 'staff', 'friendly']",kid friendly spot beach food good staff friendly
583,The Beacher Cafe,Queen St E,Rebecca Brown,5 years ago,1,"This restaurant is a 1 star.   Had the eggs florentine with a wilted salad and cold spinach.  Worst breakfast I have had in years.    The interior needs major renovations, dirty carpet with dirty outdated furniture
Server was fantastic and helpful, but only could take a missily$2.00 off the bill.   I will never come back.    Beware.",neg,en,"['restaurant', 'star', 'egg', 'florentine', 'wilt', 'salad', 'cold', 'spinach', 'bad', 'breakfast', 'year', 'interior', 'need', 'major', 'renovation', 'dirty', 'carpet', 'dirty', 'outdated', 'furniture', 'server', 'fantastic', 'helpful', 'missily', 'bill', 'come', 'beware']",restaurant star egg florentine wilt salad cold spinach bad breakfast year interior need major renovation dirty carpet dirty outdated furniture server fantastic helpful missily bill come beware
584,The Beacher Cafe,Queen St E,BIG BOSS,5 years ago,4,Went to this restaurant back in 1995 for my first date with my now husband of 21 years great food nice place no need to get dressy,pos,en,"['go', 'restaurant', 'date', 'husband', 'year', 'great', 'food', 'nice', 'place', 'need', 'dressy']",go restaurant date husband year great food nice place need dressy
585,The Beacher Cafe,Queen St E,Phil Hoang,5 years ago,5,Amazing breakfast.,pos,en,"['amazing', 'breakfast']",amazing breakfast
586,The Beacher Cafe,Queen St E,Jeffrey Wetsch,5 years ago,5,One of our favorite places for a late afternoon lunch.  A place where everyone knows your name!,pos,en,"['favorite', 'place', 'late', 'afternoon', 'lunch', 'place', 'know']",favorite place late afternoon lunch place know
587,The Beacher Cafe,Queen St E,Maureen Littlewood,5 years ago,5,Great food always daily specials. Nice place to enjoy a meal with a few friends or a group of people. Very friendly and family run place. Art works changes monthly so always a different view g of the walls.,pos,en,"['great', 'food', 'daily', 'special', 'nice', 'place', 'enjoy', 'meal', 'friend', 'group', 'people', 'friendly', 'family', 'run', 'place', 'art', 'work', 'change', 'monthly', 'different', 'view', 'wall']",great food daily special nice place enjoy meal friend group people friendly family run place art work change monthly different view wall
588,The Beacher Cafe,Queen St E,Andre O'connor,5 years ago,4,Great brunch menu... And just a great cozy place in the Beach. Definitely would go there again!,pos,en,"['great', 'brunch', 'menu', 'great', 'cozy', 'place', 'beach', 'definitely']",great brunch menu great cozy place beach definitely
589,The Beacher Cafe,Queen St E,Ally Snow,5 years ago,5,Really good food and deserts. Nice local feeling. We will be coming back here.,pos,en,"['good', 'food', 'desert', 'nice', 'local', 'feeling', 'come']",good food desert nice local feeling come
